DMY	HMS	LAT	LON	CONDUCTIVITY	SALINITY	OCEAN.TEMP	BULK.RED	STREAM.PRESSURE	FILTER.PRESSURE	MACHINE.TEMP	Xaccel	Yaccel	Zaccel	MILLISECOND.TIMER	LASER.POWER	EVENT.RATE	FLOW.METER	position	NULL.	NULL..1	NULL..2	time	day	file
NA	NA	48.239055	-122.554092	NA	NA	NA	18.3853	11.99	NA	NA	0	0	0	169643609	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:11	2011_001	302
NA	NA	48.239055	-122.554092	NA	NA	NA	18.1346	12.04	NA	NA	0	0	0	169822493	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:14	2011_001	303
NA	NA	48.239055	-122.554092	NA	NA	NA	20.3258	12.01	NA	NA	0	0	0	170002899	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:17	2011_001	304
NA	NA	48.239055	-122.554092	NA	NA	NA	20.9652	12.08	NA	NA	0	0	0	170182648	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:20	2011_001	305
NA	NA	48.239055	-122.554092	NA	NA	NA	21.5506	12.07	NA	NA	0	0	0	170363210	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:23	2011_001	306
NA	NA	48.239055	-122.554092	NA	NA	NA	21.6647	12.02	NA	NA	0	0	0	170542878	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:26	2011_001	307
NA	NA	48.239055	-122.554092	NA	NA	NA	21.807	12.01	NA	NA	0	0	0	170723268	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:29	2011_001	308
NA	NA	48.239055	-122.554092	NA	NA	NA	20.8574	12.02	NA	NA	0	0	0	170902737	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:32	2011_001	309
NA	NA	48.239055	-122.554092	NA	NA	NA	20.1292	12.02	NA	NA	0	0	0	171082803	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:35	2011_001	310
NA	NA	48.239055	-122.554092	NA	NA	NA	19.0086	12.04	NA	NA	0	0	0	171261729	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:38	2011_001	311
NA	NA	48.239055	-122.554092	NA	NA	NA	18.8347	12.01	NA	NA	0	0	0	171443557	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:41	2011_001	312
NA	NA	48.239055	-122.554092	NA	NA	NA	18.9734	12.02	NA	NA	0	0	0	171622105	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:44	2011_001	313
NA	NA	48.239055	-122.554092	NA	NA	NA	18.853	12.05	NA	NA	0	0	0	171803014	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:47	2011_001	314
NA	NA	48.239055	-122.554092	NA	NA	NA	18.7553	12.05	NA	NA	0	0	0	171982135	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:50	2011_001	315
NA	NA	48.239055	-122.554092	NA	NA	NA	19.0473	12.05	NA	NA	0	0	0	172163166	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:53	2011_001	316
NA	NA	48.239055	-122.554092	NA	NA	NA	18.8421	12.05	NA	NA	0	0	0	172342480	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:56	2011_001	317
NA	NA	48.239055	-122.554092	NA	NA	NA	19.1002	11.98	NA	NA	0	0	0	172523109	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 15:59	2011_001	318
NA	NA	48.239055	-122.554092	NA	NA	NA	18.9415	12	NA	NA	0	0	0	172702458	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:02	2011_001	319
NA	NA	48.239055	-122.554092	NA	NA	NA	19.0381	12.03	NA	NA	0	0	0	172883598	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:05	2011_001	320
NA	NA	48.239055	-122.554092	NA	NA	NA	18.9933	12.04	NA	NA	0	0	0	173062704	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:08	2011_001	321
NA	NA	48.239055	-122.554092	NA	NA	NA	19.3185	12.04	NA	NA	0	0	0	173243736	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:11	2011_001	322
NA	NA	48.239055	-122.554092	NA	NA	NA	20.3521	12.04	NA	NA	0	0	0	173422965	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:14	2011_001	323
NA	NA	48.239055	-122.554092	NA	NA	NA	21.8668	12.03	NA	NA	0	0	0	173603156	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:17	2011_001	324
NA	NA	48.239055	-122.554092	NA	NA	NA	23.7599	12.02	NA	NA	0	0	0	173782987	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:20	2011_001	325
NA	NA	48.239055	-122.554092	NA	NA	NA	24.7655	12.01	NA	NA	0	0	0	173964117	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:23	2011_001	326
NA	NA	48.239055	-122.554092	NA	NA	NA	24.9435	12.04	NA	NA	0	0	0	174143243	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:26	2011_001	327
NA	NA	48.239055	-122.554092	NA	NA	NA	25.4238	11.99	NA	NA	0	0	0	174324355	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:29	2011_001	328
NA	NA	48.239055	-122.554092	NA	NA	NA	25.7598	12.03	NA	NA	0	0	0	174503487	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:32	2011_001	329
NA	NA	48.239055	-122.554092	NA	NA	NA	25.3941	12.01	NA	NA	0	0	0	174683861	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:35	2011_001	330
NA	NA	48.239055	-122.554092	NA	NA	NA	25.2634	12.05	NA	NA	0	0	0	174863688	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:38	2011_001	331
NA	NA	48.239055	-122.554092	NA	NA	NA	24.2379	12.05	NA	NA	0	0	0	175045063	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:41	2011_001	332
NA	NA	48.239055	-122.554092	NA	NA	NA	23.6742	12.06	NA	NA	0	0	0	175223496	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:44	2011_001	333
NA	NA	48.239055	-122.554092	NA	NA	NA	24.5607	12.01	NA	NA	0	0	0	175404296	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:47	2011_001	334
NA	NA	48.239055	-122.554092	NA	NA	NA	25.4667	12.05	NA	NA	0	0	0	175583830	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:50	2011_001	335
NA	NA	48.239055	-122.554092	NA	NA	NA	29.8965	11.96	NA	NA	0	0	0	175764296	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:53	2011_001	336
NA	NA	48.239055	-122.554092	NA	NA	NA	30.0339	12.02	NA	NA	0	0	0	175944354	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:56	2011_001	337
NA	NA	48.239055	-122.554092	NA	NA	NA	29.341	12.02	NA	NA	0	0	0	176125751	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 16:59	2011_001	338
NA	NA	48.239055	-122.554092	NA	NA	NA	29.386	12.01	NA	NA	0	0	0	176305362	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:02	2011_001	339
NA	NA	48.239055	-122.554092	NA	NA	NA	26.6293	12.01	NA	NA	0	0	0	176484807	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:05	2011_001	340
NA	NA	48.239055	-122.554092	NA	NA	NA	26.9468	12.03	NA	NA	0	0	0	176663933	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:08	2011_001	341
NA	NA	48.239055	-122.554092	NA	NA	NA	27.2966	12.01	NA	NA	0	0	0	176845216	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:11	2011_001	342
NA	NA	48.239055	-122.554092	NA	NA	NA	27.3104	12.03	NA	NA	0	0	0	177024528	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:14	2011_001	343
NA	NA	48.239055	-122.554092	NA	NA	NA	27.0686	12	NA	NA	0	0	0	177205415	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:17	2011_001	344
NA	NA	48.239055	-122.554092	NA	NA	NA	25.4501	12.01	NA	NA	0	0	0	177384797	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:20	2011_001	345
NA	NA	48.239055	-122.554092	NA	NA	NA	24.5142	12.04	NA	NA	0	0	0	177565070	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:23	2011_001	346
NA	NA	48.239055	-122.554092	NA	NA	NA	23.5742	12.05	NA	NA	0	0	0	177744536	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:26	2011_001	347
NA	NA	48.239055	-122.554092	NA	NA	NA	21.6852	12	NA	NA	0	0	0	177924817	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:29	2011_001	348
NA	NA	48.239055	-122.554092	NA	NA	NA	21.4524	12.03	NA	NA	0	0	0	178103860	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:32	2011_001	349
NA	NA	48.239055	-122.554092	NA	NA	NA	21.7559	12.06	NA	NA	0	0	0	178284340	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:35	2011_001	350
NA	NA	48.239055	-122.554092	NA	NA	NA	21.3305	12.01	NA	NA	0	0	0	178463843	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:38	2011_001	351
NA	NA	48.239055	-122.554092	NA	NA	NA	21.4756	12.02	NA	NA	0	0	0	178644509	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:41	2011_001	352
NA	NA	48.239055	-122.554092	NA	NA	NA	20.3917	12.02	NA	NA	0	0	0	178824098	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:44	2011_001	353
NA	NA	48.239055	-122.554092	NA	NA	NA	19.82	12	NA	NA	0	0	0	179004452	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:47	2011_001	354
NA	NA	48.239055	-122.554092	NA	NA	NA	19.152	12.01	NA	NA	0	0	0	179184458	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:50	2011_001	355
NA	NA	48.239055	-122.554092	NA	NA	NA	19.0445	12.03	NA	NA	0	0	0	179364148	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:53	2011_001	356
NA	NA	48.239055	-122.554092	NA	NA	NA	18.5851	12.03	NA	NA	0	0	0	179543939	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:56	2011_001	357
NA	NA	48.239055	-122.554092	NA	NA	NA	18.4873	12.02	NA	NA	0	0	0	179724572	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 17:59	2011_001	358
NA	NA	48.239055	-122.554092	NA	NA	NA	18.4352	11.99	NA	NA	0	0	0	179904363	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:02	2011_001	359
NA	NA	48.239055	-122.554092	NA	NA	NA	18.0046	12.01	NA	NA	0	0	0	180084742	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:05	2011_001	360
NA	NA	48.239055	-122.554092	NA	NA	NA	18.0447	12.05	NA	NA	0	0	0	180264395	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:08	2011_001	361
NA	NA	48.239055	-122.554092	NA	NA	NA	17.9153	12.04	NA	NA	0	0	0	180444888	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:11	2011_001	362
NA	NA	48.239055	-122.554092	NA	NA	NA	17.5383	12.02	NA	NA	0	0	0	180624579	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:14	2011_001	363
NA	NA	48.239055	-122.554092	NA	NA	NA	17.5152	12.02	NA	NA	0	0	0	180804647	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:17	2011_001	364
NA	NA	48.239055	-122.554092	NA	NA	NA	17.7208	12	NA	NA	0	0	0	180984458	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:20	2011_001	365
NA	NA	48.239055	-122.554092	NA	NA	NA	17.5412	12.04	NA	NA	0	0	0	181164801	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:23	2011_001	366
NA	NA	48.239055	-122.554092	NA	NA	NA	17.9022	11.97	NA	NA	0	0	0	181344749	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:26	2011_001	367
NA	NA	48.239055	-122.554092	NA	NA	NA	18.0361	12.03	NA	NA	0	0	0	181525092	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:29	2011_001	368
NA	NA	48.239055	-122.554092	NA	NA	NA	17.9346	12	NA	NA	0	0	0	181704985	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:32	2011_001	369
NA	NA	48.239055	-122.554092	NA	NA	NA	17.6264	12	NA	NA	0	0	0	181885008	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:35	2011_001	370
NA	NA	48.239055	-122.554092	NA	NA	NA	17.6561	12.01	NA	NA	0	0	0	182065069	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:38	2011_001	371
NA	NA	48.239055	-122.554092	NA	NA	NA	17.5119	11.99	NA	NA	0	0	0	182245288	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:41	2011_001	372
NA	NA	48.239055	-122.554092	NA	NA	NA	17.1874	12	NA	NA	0	0	0	182425445	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:44	2011_001	373
NA	NA	48.239055	-122.554092	NA	NA	NA	17.3048	12.01	NA	NA	0	0	0	182605159	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:47	2011_001	374
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2636	12.05	NA	NA	0	0	0	182785353	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:50	2011_001	375
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2928	12.08	NA	NA	0	0	0	182965634	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:53	2011_001	376
NA	NA	48.239055	-122.554092	NA	NA	NA	16.8778	12	NA	NA	0	0	0	183145669	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:56	2011_001	377
NA	NA	48.239055	-122.554092	NA	NA	NA	17.1432	11.99	NA	NA	0	0	0	183325650	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 18:59	2011_001	378
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2606	12.04	NA	NA	0	0	0	183505825	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:02	2011_001	379
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2528	11.99	NA	NA	0	0	0	183685887	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:05	2011_001	380
NA	NA	48.239055	-122.554092	NA	NA	NA	17.1382	12.02	NA	NA	0	0	0	183866010	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:08	2011_001	381
NA	NA	48.239055	-122.554092	NA	NA	NA	17.442	12.03	NA	NA	0	0	0	184045915	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:11	2011_001	382
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2172	12.08	NA	NA	0	0	0	184225766	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:14	2011_001	383
NA	NA	48.239055	-122.554092	NA	NA	NA	17.4706	12	NA	NA	0	0	0	184406024	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:17	2011_001	384
NA	NA	48.239055	-122.554092	NA	NA	NA	17.3599	12.04	NA	NA	0	0	0	184585845	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:20	2011_001	385
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2846	12.04	NA	NA	0	0	0	184765947	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:23	2011_001	386
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2654	12.02	NA	NA	0	0	0	184946867	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:26	2011_001	387
NA	NA	48.239055	-122.554092	NA	NA	NA	17.1649	12.05	NA	NA	0	0	0	185126300	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:29	2011_001	388
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2109	12.07	NA	NA	0	0	0	185306896	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:32	2011_001	389
NA	NA	48.239055	-122.554092	NA	NA	NA	16.9976	12.07	NA	NA	0	0	0	185486268	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:35	2011_001	390
NA	NA	48.239055	-122.554092	NA	NA	NA	16.9592	12.02	NA	NA	0	0	0	185666752	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:38	2011_001	391
NA	NA	48.239055	-122.554092	NA	NA	NA	17.471	12.04	NA	NA	0	0	0	185846462	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:41	2011_001	392
NA	NA	48.239055	-122.554092	NA	NA	NA	16.9838	12.05	NA	NA	0	0	0	186026974	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:44	2011_001	393
NA	NA	48.239055	-122.554092	NA	NA	NA	17.0726	12.06	NA	NA	0	0	0	186206682	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:47	2011_001	394
NA	NA	48.239055	-122.554092	NA	NA	NA	17.0607	12.05	NA	NA	0	0	0	186387212	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:50	2011_001	395
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2901	12.05	NA	NA	0	0	0	186566731	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:53	2011_001	396
NA	NA	48.239055	-122.554092	NA	NA	NA	16.9034	12.06	NA	NA	0	0	0	186747634	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:56	2011_001	397
NA	NA	48.239055	-122.554092	NA	NA	NA	17.2384	12.08	NA	NA	0	0	0	186927024	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 19:59	2011_001	398
NA	NA	48.239055	-122.554092	NA	NA	NA	17.5529	12.02	NA	NA	0	0	0	187107582	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 20:02	2011_001	399
NA	NA	48.239055	-122.554092	NA	NA	NA	17.8631	12.06	NA	NA	0	0	0	187287331	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 20:05	2011_001	400
NA	NA	48.239055	-122.554092	NA	NA	NA	17.1164	12.05	NA	NA	0	0	0	187468228	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 20:08	2011_001	401
NA	NA	48.239055	-122.554092	NA	NA	NA	18.638	12.04	NA	NA	0	0	0	187647291	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 20:11	2011_001	402
NA	NA	48.239055	-122.554092	NA	NA	NA	19.4994	12.03	NA	NA	0	0	0	187828051	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 20:14	2011_001	403
NA	NA	48.239055	-122.554092	NA	NA	NA	19.2463	11.99	NA	NA	0	0	0	188007457	0	-1	5.31	"110823.000,4814.3433,N,12233.2455,W"	0	0	0	11/9/2009 20:17	2011_001	404
